data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
CON1990528,2018 February,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Ghazni,Qarabagh,0,Qarabagh,33.198,68.108,1,Pajhwok Afghan News English,National,"On February 22nd, residents of Qarabagh staged a protest demonstration in the town against the actions of local police and Taliban militants following the death of a child in a battle the day before.",0
CON1990534,2018 February,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Baghlan,Pul-e Khumri,0,Pul-e Khumri,35.9446,68.7151,1,Pajhwok Afghan News English,National,"On February 28th, dozens of civil society activists, influential figures and elders staged a protest demonstration in Pul-e Khumri, against Pakistan's alleged involvement in sponsoring terrorism.",0
CON1990543,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,1,Pajhwok Afghan News English,National,"On March 3rd, a large number of people blocked the Kabul-Kandahar road and held demonstrations in Ghazni city following the killing of civilians in the Sherabad area of Qarabagh district by unidentified armed men in Army uniforms on March 2nd.",0
CON1990539,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Ghazni,Qarabagh,0,Qarabagh,33.198,68.108,2,Pajhwok Afghan News English,National,"On March 3rd, hundreds of people blocked the Kabul-Kandahar road and held demonstrations throughout Qarabagh district following the killing of 2 civilians, and the kidnapping of 2 more, in the Sherabad area of the district by unidentified armed men in Army uniforms on March 2nd.",0
CON1990544,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,1,Pajhwok Afghan News English,National,"On March 4th, a large number of people continued to block the Kabul-Kandahar road and hold demonstrations in Ghazni city following the killing of civilians in the Sherabad area of Qarabagh district by unidentified armed men in Army uniforms on March 2nd.",0
CON1990541,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Khost,Nadir Shah Kot,0,Nadir Shah Kot,33.3066,69.6938,2,Pajhwok Afghan News English,National,"On March 4th, the inhabitants of Zaryai village of Nadir Shah Kot district, Khost, staged a protest demonstration following the killing of 4 civilians in an operation by Afghan Special Forces the night before.",0
CON1990542,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Ghazni,Qarabagh,0,Qarabagh,33.198,68.108,2,Pajhwok Afghan News English,National,"On March 4th, hundreds of people continued to block the Kabul-Kandahar road and hold demonstrations throughout Qarabagh district following the killing of civilians in the Sherabad area of the district by unidentified armed men in Army uniforms on March 2nd.",0
CON1990545,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Ghazni,Qarabagh,0,Qarabagh,33.198,68.108,2,Pajhwok Afghan News English,National,"On March 5th, hundreds of people continued to block the Kabul-Kandahar road and hold demonstrations throughout Qarabagh district following the killing of civilians in the Sherabad area of the district by unidentified armed men in Army uniforms on March 2nd.",0
CON1990546,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,1,Pajhwok Afghan News English,National,"On March 5th, a large number of people continued to block the Kabul-Kandahar road and hold demonstrations in Ghazni city following the killing of civilians in the Sherabad area of Qarabagh district by unidentified armed men in Army uniforms on March 2nd.",0
CON1990550,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Ghazni,Qarabagh,0,Qarabagh,33.198,68.108,2,Pajhwok Afghan News English,National,"On March 6th, hundreds of people continued to block the Kabul-Kandahar road and hold demonstrations throughout Qarabagh district following the killing of civilians in the Sherabad area of the district by unidentified armed men in Army uniforms on March 2nd.",0
CON1990557,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,BBC Monitoring; Paiwastoon Ghag,National,"As reported on March 6th, dozens of residents staged a protest demonstration in Tarinkot city, Urozgan, against the local education director, Ihsanullah Nasher, alleging corruption and embezzlement.",0
CON1990554,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,Pajhwok Afghan News English,National,"On March 7th, dozens of people staged a protest demonstration in Kabul, accusing a lawmaker's bodyguards of harassing people.",0
CON1990559,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kunar,Asadabad,0,Asadabad,34.8731,71.147,3,BBC Monitoring; Shamshad TV,Subnational,"On March 7th, a large number of women staged a protest demonstration in Kunar province on International Women's Day to demand that the government distribute electronic identity cards within the province.",0
CON1990558,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,3,BBC Monitoring; Shamshad TV,Subnational,"As reported on March 8th, people staged a protest demonstration in Helmand province against the killing of two individuals as a result of clashes between Hazara and Pashtun groups in Qarabagh district of Ghazni Province on March 3rd.",0
CON1990561,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Paktika,Sharana,0,Sharan,33.1757,68.7304,1,BBC Monitoring; National Afghanistan TV,National,"As reported on March 12th, residents of Sharan city, Paktika, staged a protest demonstration to demand better security on the main roads.",0
CON1990567,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Paktia,Gardez,0,Gardez,33.5974,69.2259,3,BBC Monitoring; Shamshad TV,National,"As reported on March 20th, local tribal elders led a recent protest demonstration in Paktia province to demand that women be allowed to attend their province's schools.",0
CON1990568,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Baghlan,Pul-e Khumri,0,Pul-e Khumri,35.9446,68.7151,3,Pajhwok Afghan News English,National,"On March 20th, residents of Baghlan province staged a protest demonstration of the Taliban occupation of the Sar-e Howz area of Pashtun Kot, Faryab, which trapped some 100 Afghan commandos and 200 uprising forces.",0
CON1990573,2018 March,7,Riots/Protests,Protesters (Afghanistan),Pashtun Ethnic Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,3,BBC Monitoring; National Afghanistan TV,National,"As reported on March 23rd, a group of Pashtun activists staged a protest demonstration in Nangarhar province in solidarity with Pashtun agitations in Pakistan.",0
CON1990574,2018 March,7,Riots/Protests,Protesters (Afghanistan),Pashtun Ethnic Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,Pajhwok Afghan News English,National,"On March 24th, a group of people staged a sit-in protest in Kabul against the treatment of Pashtuns in Pakistan.",0
CON1990577,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,1,BBC Monitoring; Radio Bost; Pajhwok Afghan News English,Subnational-National,"On March 24th, a large number of people, mostly youths and women, began sit-in protests in Lashkargah city against militant violence following an Islamic State suicide bombing in the city a day before.",0
CON1990581,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,BBC Monitoring; Paiwastoon Ghag,National,"As reported on March 29th, dozens of people from different groups recently staged a protest demonstration in Tarinkot against militancy in the country and in support of security forces.",0
CON1990580,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,1,Khaama Press,Subnational,"On March 29th, at least 15 of the hundreds of protesters who had been holding a sit-in protest against militant violence since March 24th began a hunger strike in the camp in Lashkargah city.",0
CON1990587,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Nimruz,Zaranj,0,Zaranj,30.9667,61.8833,1,Pajhwok Afghan News English,National,"On March 31st, thousands of people staged a protest demonstration outside the Agriculture, Irrigation and Livestock Department building in Zaranj, Nimruz province, seeking their water share from the Helmand River.",0
CON1990583,2018 March,7,Riots/Protests,Protesters (Afghanistan),Teachers (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Kunduz,Kunduz,0,Kunduz,36.729,68.857,1,Pajhwok Afghan News English,National,"On March 31st, teachers from across the province staged a protest demonstration in Kunduz city to demand their salaries after Taliban militants closed over 300 schools in areas they control.",0
CON1990582,2018 March,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,1,dpa-AFX International ProFeed,International,"Between March 30th and March 31st, 11 of the protesters who were on a hunger strike as part of the Lashkargah sit-in against militant violence were hospitalized. Hundreds of protesters remained at the camp, mostly women and youths.",0
CON1990588,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,Pajhwok Afghan News English,National,"On April 1st, dozens of locals gathered in Tarinkot city to protest against the ongoing violence in the country.",0
CON1990596,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Herat,Hirat,0,Herat,34.3482,62.1997,1,BBC Monitoring; Shamshad TV,Subnational,"As reported on Arpil 1st, hundreds of people staged a protest demonstration in Herat city against the provincial education director for discrimination against a number of people.",0
CON1990597,2018 April,7,Riots/Protests,Protesters (Afghanistan),Labour Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; National Afghanistan TV,National,"As reported on April 1st, a group of local shopkeepers staged a protest demonstration in Kabul, asking the municipality to repair their shops after a fire destroyed them almost two years prior.",0
CON1990595,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Helmand,Nawa-e Barakzayi,0,Nawa-e Barakzayi,31.3918,64.319,2,BBC Monitoring; Radio Bost,Subnational,"As reported on April 2nd, a sit-in protest was held in Nawa-e Barakzayi district, Helmand province, by activists to demand the Taliban join the peace process.",0
CON1990584,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kunduz,Archi,0,Archi,37.0704,69.2984,2,BBC Monitoring; Negah TV,Subnational,"As reported on April 6th, residents of Archi district, Kunduz province, staged a protest demonstration in the district against a recent airstrike that allegedly killed civilians.",0
CON1990585,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,Pajhwok Afghan News English,National,"On April 6th, peace activists staged a protest demonstration in Tarinkot city to demand an end to violence in the country.",0
CON1990589,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Herat,Hirat,0,Herat,34.3482,62.1997,1,BBC Monitoring; Herat TV,Subnational,"As reported on April 6th, residents of Herat province began a sit-in protest in Herat city in support of the Helmand sit-in to demand peace in the country.",0
CON1990591,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Herat,Kohsan,0,Kohsan,34.6539,61.1978,2,BBC Monitoring; Herat TV,Subnational,"As reported on April 6th, hundreds of people staged a protest demonstration on the Herat-Eslam Qala highway in Kohsan district, Herat province, against the district's poor education system.",0
CON1990603,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,1,BBC Monitoring; National Afghanistan TV,National,"As reported on April 7th, locals staged a sit-in protest in Farah city to demand peace in the country.",0
CON1990604,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,1,BBC Monitoring; National Afghanistan TV,National,"As reported on April 7th, locals staged a sit-in protest in Kandahar city to demand peace in the country.",0
CON1990605,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Nimruz,Zaranj,0,Zaranj,30.9667,61.8833,1,BBC Monitoring; National Afghanistan TV,National,"As reported on April 7th, locals staged a sit-in protest in Zaranj city to demand peace in the country.",0
CON1990608,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kandahar,Maywand,0,Maywand,31.7333,65.1333,2,BBC Monitoring; Helmand Local Radio,Local,"As reported on April 8th, locals staged a sit-in protest in Maywand district, Kandarhar, to demand peace in the country.",0
CON1990609,2018 April,7,Riots/Protests,Protesters (Afghanistan),Labour Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,Pajhwok Afghan News English,National,"On April 9th, a large number of private contractors erected a tent and staged a sit-in protest in front the Parliament building in Kabul to demand their unpaid dues from the Ministry of the Interior.",0
CON1990610,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Parwan,Bagram,0,Bagram,34.9669,69.265,2,BBC Monitoring; TOLO News,Subnational,"As reported on April 9th, hundreds of residents of Bagram district, Parwan province, held protest demonstrations in the district against foreign forces, alleging that they blocked the supply of irrigation water to their areas.",0
CON1990615,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kunduz,Kunduz,0,Kunduz,36.729,68.857,1,BBC Monitoring; Afghan Islamic Press news agency,National,"On April 11th, residents of Kunduz city began a protest sit-in for peace as part of the country-wide agitation.",0
CON1990625,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Sar-e Pol,Sar-e Pol,0,Sar-e Pol,36.2154,65.9325,1,Pajhwok Afghan News English,National,"On April 17th, around 200 residents staged a protest demonstration in Sar-e Pol city against the provincial police chief, accusing him of mismanagement.",0
CON1990635,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Jowzjan,Shibirghan,0,Shibirghan,36.6676,65.7529,1,BBC Monitoring; Paiwastoon Ghag,National,"As reported on April 19th, dozens of civil activists staged a protest demonstration in Shibirghan city against the IS beheading of a 12yo boy in Darzab district the week before.",0
CON1990628,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Wardak,Maidan Shar,0,Maidan Shar,34.3956,68.8662,1,Pajhwok Afghan News English,National,"As reported on April 19th, a protest tent was erected and a sit-in protest begun in Maidan Shar city in solidarity with the other peace agitations across the country which started initially in Helmand.",0
CON1990632,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,1,Pajhwok Afghan News English,National,"As reported on April 20th, residents and local politicians staged a protest demonstration in Ghazni city against the deteriorating security situation in the area.",0
CON1990633,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Shamshad TV,National,"As reported on April 20th, a group of people staged a protest demonstration in Kabul against the Afghan Cricket Board's decision to dismiss the Kunduz provincial Cricket board director.",0
CON1990634,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Baghlan,Pul-e Khumri,0,Pul-e Khumri,35.9446,68.7151,1,Pajhwok Afghan News English,National,"On April 21st, a protest tent was erected and a sit-in protest begun in Pul-e Khumri city in solidarity with the other peace agitations across the country which started initially in Helmand.",0
CON1990636,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,3,BBC Monitoring; Afghan Channel One; dpa-AFX International ProFeed,National,"As reported on April 21st, some residents staged a protest demonstration on a highway in Farah province to protest the death of a driver, allegedly at the hands of security forces.",0
CON1990637,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,1,BBC Monitoring; Afghan Channel One,National,"As reported on April 21st, some residents staged a protest demonstration in Ghazni city against the electoral commission's performance.",0
CON1990639,2018 April,7,Riots/Protests,Protesters (Afghanistan),Students (Afghanistan),Police Forces of Afghanistan (2004-),0,1,16,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,dpa-AFX International ProFeed; Pajhwok Afghan News English,National-International,"On April 22nd, dozens of locals and students staged a protest demonstration and blocked the road in the Bibi Mehro area of Kabul city after a NATO convoy accidentally hit and killed a young boy. Police fired into the air to disperse the crowd.",0
CON1598419,2018 April,7,Riots/Protests,Rioters (Afghanistan),Refugees/IDPs (Pakistan),Taliban,0,2,25,Southern Asia,Afghanistan,Paktika,Barmal,0,Barmal,32.7076,69.2784,2,Pajhwok Afghan News English,National,"On April 23rd, 6 people were injured when Taliban militants clashed with displaced Pakistani tribesmen in the Laman area of Barmal district, Paktika province. The unarmed clash occurred after the tribesmen attempted to erect a peace tent and hold a rally in support of the Pashtun protection movement in Pakistan, but were stopped by Taliban militants. 4 of the tribesmen and 2 Taliban were injured, although not seriously.",0
CON1990645,2018 April,7,Riots/Protests,Protesters (Afghanistan),National Solidarity Party of Afghanistan,0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,Pajhwok Afghan News English,National,"On April 26th, members of the National Solidarity Party of Afghanistan led a protest demonstration in Kabul against the 1978 coup and the subsequent Soviet occupation of the country, terming April 27th and 28th as ""shameful days"".",0
CON1990650,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,3,TOLO News,Subnational,"On April 26th, residents of Ghazni started a sit-in protest in the province against the Independent Election Commission.",0
