data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
CON1363969,2018 January,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),Muslim Group (Afghanistan),7,37,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Mukhtar Kala,31.625,64.5053,1,Pajhwok Afghan News,National,"Unidentified gunmen shot and killed a religious scholar outside his home in the Mukhtar Kala area of Lashkargah District, Helmand Province, on January 10, 2018.",1
CON1363951,2018 January,9,Violence against civilians,Police Forces of Afghanistan (2004-),0,Civilians (Afghanistan),Muslim Group (Afghanistan),7,17,Southern Asia,Afghanistan,Farah,Pur Chaman,0,Pur Chaman,33.1422,63.8612,2,Pajhwok Afghan News,National,"Police forces opened fire on civilians leaving a mosque on the evening of January 10, 2018, in Pur Chaman District, Farah Province. 1 civilian, a 14-year-old boy, was shot dead and another injured. The police denied the residents' accounts and said that unidentified gunmen had attacked the worshippers.",1
CON1363507,2018 January,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),Muslim Group (Afghanistan),7,27,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,1,BBC Monitoring; Helmand Local Radio,Subnational-national,"Taliban fighters shot and killed a prominent religious scholar in Lashkargah city on January 12, 2018.",1
CON1363521,2018 January,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),0,7,37,Southern Asia,Afghanistan,Ghor,Chaghcharan,0,Chaghcharan,34.5195,65.2509,3,Associated Press,International,"Explosives belonging to a would-be suicide bomber exploded prematurely at his home while he was away, killing a family member and wounding 4 others in Ghor Province on January 12, 2018. Others reported this as a suicide attack.",1
CON1363302,2018 January,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),Government of Afghanistan (2004-),7,37,Southern Asia,Afghanistan,Faryab,Maymana,0,Maymana,35.9213,64.7841,1,Pajhwok Afghan News,National,"Unidentified gunmen shot and killed a female employee of the Ministry of Education and her 19-year-old daughter in their home in Maymana City on the night of January 13, 2018.",2
CON1362834,2018 January,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),0,7,37,Southern Asia,Afghanistan,Ghor,Du Layna,0,Du Layna,34.156,64.7857,2,BBC Monitoring; Radio Bost,Subnational-national,"A man described as an ""illegal armed commander"" was reported to have killed 2 civilians in Du Layna District, Ghor Province, on January 15, 2018.",2
CON1594934,2018 January,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),Students (Afghanistan),7,27,Southern Asia,Afghanistan,Farah,Khak-e Safid,0,Khak-e Safid,32.6542,62.1043,3,BBC Monitoring; Radio Bost,Subnational-national,"The Taliban reportedly abducted 5 university students in Farah Province on the Farah-Herat Roadway, as reported on January 16, 2018.",0
CON1361929,2018 January,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),Former Taliban,7,27,Southern Asia,Afghanistan,Nangarhar,Dur Baba,0,Dur Baba,34.0397,70.93,2,Khaama Press,Subnational,"Taliban militants executed a former Taliban commander on charges of having links with IS on the afternoon of January 19, 2018, in the Aman Kot area of Dur Baba District, Nangarhar Province.",1
CON1361561,2018 January,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),Journalists (Afghanistan),7,37,Southern Asia,Afghanistan,Nangarhar,Bati Kot,0,Bati Kot,34.2435,70.7285,2,BBC Monitoring; Shamshad TV; National Afghanistan TV; Afghan Islamic Press,Subnational-national,"Unidentified armed men opened fire at a truck belonging to local Afghanistan National TV reporters in Bati Kot District, Nangarhar Province, as reported on January 21, 2018. The driver was killed and 2 journalists were injured. The Taliban denied involvement.",1
CON1602444,2018 January,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Badakhshan,Raghistan,0,Ziraki,37.5923,70.5581,2,Pajhwok Afghan News,National,"Taliban militants terrorized the funeral proceedings of a deceased ANA soldier hours after he was buried, exhuming his body and dragging it around on January 22, 2018, in Raghistan District, Badakshan Province. They also beat and tortured some of the funeral attendees and potentially kidnapped tens of them.",0
CON1361329,2018 January,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (International),UN: United Nations,7,37,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Ariana TV,Subnational-national,"An employee of the UN Mission to Afghanistan was killed and another female employee was kidnapped by unidentified assailants on the morning of January 22, 2018, in the Khair Khanah area of Kabul City.",1
CON1361109,2018 January,9,Violence against civilians,Police Forces of Afghanistan (2004-),0,Civilians (Afghanistan),Students (Afghanistan),7,17,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,2,BBC Monitoring; Afghan Islamic Press; Pajhwok Afghan News,National,"Reports that police shot and killed an adolescent student on the outskirts of Farah District on January 23, 2018, or the morning of January 24, 2018. A policeman was later arrested in connection with the incident.",1
CON1360653,2018 January,9,Violence against civilians,Militia (Pro-Government),0,Civilians (Afghanistan),Government of Afghanistan (2004-),7,37,Southern Asia,Afghanistan,Faryab,Gurziwan,0,Gurziwan,35.7121,65.2258,2,BBC Monitoring; Afghan Islamic Press,National,"Members of a public uprising force supposedly loyal to the current Acting District Chief of Gurziwan District, Faryab Province, stopped and attacked a government delegation on January 25, 2018, with rockets and machine guns. The delegation was going to Gurziwan to introduce the district's new chief. 1 man was killed, another wounded, and 3 other government officials were taken to Gurziwan by the armed men. The rest fled back to Bilchiragh District. The Acting District Chief and head of the public uprising forces both denied the claims, saying that unidentified militants had attacked the men.",1
CON1360260,2018 January,9,Violence against civilians,Military Forces of Afghanistan (2004-) Special Forces,0,Civilians (Afghanistan),0,7,17,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Malgir,31.7333,64.45,1,TOLONews,National,"Reports that a military operation by Afghan Special Forces in Malgir village, Nahri Saraj District, Helmand Province, killed 10 civilians on the night of January 27, 2018.",10
CON1360242,2018 January,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),Government of Afghanistan (2004-); Police Forces of Afghanistan (2004-); Civilians (New Zealand),7,27,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Afghan Channel One (1TV); Voice of Jihad; Agence France Presse; Associated Press; TOLONews; Pajhwok Afghan News,Subnational-international,"A suicide bombing occurred around midday on January 27, 2018, in which explosives were placed inside a vehicle painted to look like an ambulance and driven into a crowded part of Kabul City near a hospital, the office of the High Peace Council, embassies, and other government buildings. 103 people, including a New Zealand citizen, plus the bomber, were killed and 235 others wounded. Most of the victims were civilians. The vehicle was able to get through one security checkpoint by telling officials it was carrying a patient, but the bomber detonated the explosives when they were stopped at a second near an Interior Ministry building. The Taliban claimed responsibility; the government blamed the Haqqani Network and arrested 4 suspects. Dozens of vehicles and nearby buildings were destroyed; it is estimated that damage amounting to tens of millions of Afghanis befell the nearby hospitals and businesses. The Taliban rejected civilian casualties, claiming the attack occured inside the old MoI building and only harmed government officials and workers.",104
CON1359111,2018 February,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),Shash Tepa Communal Group (Afghanistan),7,27,Southern Asia,Afghanistan,Faryab,Shirin Tagab,0,Shirin Tagab,36.2553,64.8138,2,Pajhwok Afghan News,National,"Taliban militants shot and killed a tribal elder in the Shash Tepa area of Shirin Tagab District, Faryab Province, on February 1, 2018.",1
CON1358914,2018 February,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),0,7,37,Southern Asia,Afghanistan,Takhar,Chah Ab,0,Chah Ab,37.3977,69.8146,2,BBC Monitoring; Negah TV; Khaama Press,Subnational-national,"Members of an armed group and their commander reportedly tried a 22-year-old woman in a ""kangaroo court"" on charges of adultery that ended in the men beating the woman in Chah Ab District, Takhar Province, as reported on February 2, 2018.",0
CON1358725,2018 February,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),Lawyers (Afghanistan); Government of Afghanistan (2004-),7,37,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,1,Pajhwok Afghan News,National,"The prosecutor for Pusht Koh District, Farah Province, was shot dead by unidentified gunmen in front of a mosque in Farah City on the afternoon of February 2, 2018. Both of the attackers were killed in retaliatory police firing (coded as a separate event).",1
CON1357771,2018 February,9,Violence against civilians,Militia (Pro-Government),0,Civilians (Afghanistan),0,7,37,Southern Asia,Afghanistan,Khost,Tere Zayi,0,Alisher,33.4362,70.0671,2,"Xinhua General News Service, BBC Monitoring; Afghan Islamic Press News Agency",National-international,"On February 7th, 7 civilians, members of the same household, were killed by members of a pro-government militia called the Campaign Forces in the Bati Tana area of Tere Zayi district, Khost. According to local police, the family had no known militancy ties.",7
CON1356770,2018 February,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),Mardyan Communal Group (Afghanistan),7,27,Southern Asia,Afghanistan,Jowzjan,Mardyan,0,Mardyan,36.9925,66.2965,2,"Pajhwok Afghan News English, BBC Monitoring; Bost Radio",National,"On February 12th, Taliban militants abducted 10 tribal leaders in Mardyan district of Jowzjan province.",0
CON1355910,2018 February,9,Violence against civilians,Police Forces of Afghanistan (2004-),0,Civilians (Afghanistan),0,7,17,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,Pajhwok Afghan News English,National,"On February 17th, 1 civilian was killed, and 5 injured, by a police officer following a verbal dispute in Tarinkot city, Urozgan province.",1
CON1355233,2018 February,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Ghor,Chaghcharan,0,Chaghcharan,34.5195,65.2509,3,BBC Monitoring; Noor TV,National,"As reported on February 20th, Taliban militants killed a civilian in Ghor province for allegedly cooperating with police.",1
CON1354327,2018 February,9,Violence against civilians,Islamic State (Afghanistan),0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,"Pajhwok Afghan News English, TOLONews",National,"On February 24th, 3 civilians were killed, and 6 injured, in an Islamic State suicide blast in the Shash Darak area of Kabul city, allegedly targetting a nearby NDS office.",4
CON1354232,2018 February,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),Labour Group (Afghanistan),7,27,Southern Asia,Afghanistan,Samangan,Aybak,0,Samangan,36.2647,68.0155,1,Pajhwok Afghan News English,National,"On February 25th, 4 employees with the Hazrat Zadah construction firm were abducted by suspected Taliban militants on the outskirts of Samangan city.",0
CON1353832,2018 February,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),Police Forces of Afghanistan (2004-),7,27,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,Al Jazeera,International,"On February 27th, Taliban militants dressed in army outfits stopped a bus along the Kandar-Urozgan border and kidnapped 30 of its passengers, among them 19 police personnel.",0
CON1353590,2018 February,9,Violence against civilians,Islamic State (Afghanistan),0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Nangarhar,Khogyani,0,Wazir,34.1996,70.1622,1,BBC Monitoring; Noor TV,Subnational,"As reported on February 28th, a civilian was stoned to death by Islamic State militants in the Tangi Wazir area of Khogyani district for allegedly having illegal affairs with a woman.",1
CON1728165,2018 March,9,Violence against civilians,Nekhtai Communal Militia (Afghanistan),0,Civilians (Afghanistan),Sherabad Communal Group (Afghanistan),7,47,Southern Asia,Afghanistan,Ghazni,Qarabagh,0,Sherabad,33.2523,68.0292,1,Pajhwok Afghan News English,National,"On March 2nd, militia men from the nearby Nekhtai area, wearing Afghan army uniforms, entered a civilian home, killed 2 civilians, injured 2 others, and kidnapped 2 more. This occurred in the Sherabad area of Qarabagh district, Ghazni province. Around March 17th, the two kidnapped persons were released, following talks which involved the release of Nekhtai captives by Taliban militants. The residents of Nekhtai and Sherabad have had a longstanding dispute over irrigation water.",2
CON1594991,2018 March,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),Prisoners (Afghanistan),7,27,Southern Asia,Afghanistan,Farah,Khak-e Safid,0,Khak-e Safid,32.6542,62.1043,2,BBC Monitoring; Radio Bost,Subnational,"As reported on March 2nd, Taliban militants executed 3 kidnappers in Khak-e Safid district of Farah province.",3
CON1353047,2018 March,9,Violence against civilians,Police Forces of Afghanistan (2004-) Special Forces,0,Civilians (Afghanistan),0,7,17,Southern Asia,Afghanistan,Khost,Nadir Shah Kot,0,Nadir Shah Kot,33.3066,69.6938,2,Pajhwok Afghan News English,National,"On March 3rd, Afghan Special Forces allegedly killed 4 civilians during a night operation Zaryai village of Nadir Shah Kot district, Khost. The local police chief stated he was unaware of civilian casualties, however locals staged a protest afterwards along with the bodies. No other casualties or interactions with militants were reported.",4
CON1990549,2018 March,9,Violence against civilians,Protesters (Afghanistan),0,Police Forces of Afghanistan (2004-),0,1,16,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,1,Pajhwok Afghan News English,National,"On March 6th, police injured 4 demonstrators and set fire to a tent as a large number of people continued to block the Kabul-Kandahar road and hold demonstrations in the Haider Abad area of Ghazni city following the killing of civilians in the Sherabad area of Qarabagh district by unidentified armed men in Army uniforms on March 2nd. The injured were taken to hospital.",0
CON1352207,2018 March,9,Violence against civilians,Islamic State (Afghanistan),0,Civilians (Afghanistan),Government of Afghanistan (2004-),7,27,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,1,"BBC Monitoring; Telegram messaging service in Arabic, BBC Monitoring; Negah TV",Other-subnational,"On March 7th, at least two people, including the head of Nangarhar Hajj and Islamic Affairs, were killed, and nine civilians wounded, when an Islamic State suicide bomber detonated outside the official's vehicle in Jalalabad city, Nangarhar.",3
CON1352215,2018 March,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Faryab,Gurziwan,0,Gurziwan,35.7121,65.2258,2,Pajhwok Afghan News English,National,"On March 7th, 2 civilians were killed, and 8 injured, during a Taliban ambush in Gurziwan district of Faryab province.",2
CON1578541,2018 March,9,Violence against civilians,Islamic State (Afghanistan),0,Civilians (Afghanistan),Shiite Muslim Group (Afghanistan); Hazara Ethnic Group (Afghanistan),7,27,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,dpa-AFX International ProFeed,International,"On March 9th, at least 10 Shiite Hazara civilians were killed, and at least 18 wounded, when an Islamic State suicide bomber detonated themselves during a gathering in the Dashte Barchi area of Kapul city. The gathering was to mark the anniversary of the death of Abdul Ali Mazari, a leader of the Shiite Hazara minority.",11
CON1351342,2018 March,9,Violence against civilians,NATO: North Atlantic Treaty Organization,0,Civilians (Afghanistan),0,7,78,Southern Asia,Afghanistan,Kandahar,Daman,0,Daman,31.8787,66.1763,2,Pajhwok Afghan News English,National,"On March 11th, 2 civilians were allegedly injured when NATO forces opened fire on them following a mine blast targetting the NATO convoy in Daman distrcit of Kandahar.",0
CON1350261,2018 March,9,Violence against civilians,Military Forces of Afghanistan (2004-),0,Civilians (Afghanistan),0,7,17,Southern Asia,Afghanistan,Nangarhar,Chaparhar,0,Chaparhar,34.2774,70.3618,2,Pajhwok Afghan News English,National,"On March 16th, 8 civilians were killed during a night raid by Afghan security forces in the Hadyakhelo area of Chaparhar district, Nangarhar province.",8
CON1350282,2018 March,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,Khaama Press,Subnational,"On March 16th, 3 civilians were killed, and 4 wounded, when a Taliban-drive suicide vehicle detonated near a military base in the 9th police district of Kabul.",4
CON1595010,2018 March,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Helmand,Nad Ali,0,Nad-e Ali,31.6323,64.2645,2,BBC Monitoring; Radio Bost,Subnational,"As reported on March 16th, at least 11 civilians were injured by Taliban militants in Nad Ali district of Helmand.",0
CON1349902,2018 March,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),0,7,37,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,Khaama Press,National,"On March 18th, a civilian was injured when a student attempted to hurl a grenade on a school compound in the 13th police district of Kabul city, but killed himself in the process. It is unclear whether the student was affiliated with a militant group, and the motive behind the attack is also uncertain.",1
CON1602451,2018 March,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Badakhshan,Warduj,0,Warduj,36.7854,71.0907,2,BBC Monitoring; Afghan Zohra Radio; Noor TV,Subnational,"As reported on March 19th, Taliban militants beheaded a woman for adultery in Warduj district of Badakshan province.",1
CON1349362,2018 March,9,Violence against civilians,Islamic State (Afghanistan),0,Civilians (Afghanistan),Shiite Muslim Group (Afghanistan),7,27,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,Associated Press International; Pajhwok afghan News English,National-international,"On March 21st, 33 civilians were killed, and 65 wounded, when an Islamic State suicide bomber targetted a Shiite shrine during a Persian New Year celebration in Kabul.",34
CON1349007,2018 March,9,Violence against civilians,Islamic State (Afghanistan),0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,1,Al Jazeera; Pajhwok Afghan News English,National-international,"On March 23rd, 16 civilians were killed, and 52 injured, when an Islamic State suicide bomber targetted a stadium in Lashkargah city during a wrestling match and detonated the explosive-laden vehicle he was driving.",17
CON1602452,2018 March,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),Prisoners (Afghanistan),7,27,Southern Asia,Afghanistan,Badakhshan,Arghanj Khwa,0,Arghanj Khwa,37.2662,70.8215,2,Pajhwok Afghan News English,National,"On March 24th, a woman was kidnapped by a Taliban commander from her home in Harawan village of Arghanj Khwa district, Badakshan province, and killed after she refused to marry him.",1
CON1348819,2018 March,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),Unidentified Armed Group (Afghanistan),7,37,Southern Asia,Afghanistan,Kapisa,Tagab,0,Tagab,34.855,69.6492,2,Pajhwok Afghan News English,National,"On March 25th, a former miliant commander and 6 members of his family, were shot dead by unidentified armed men while they were returning home in the Badrab area of Tagab district, Kapisa. No group claimed responsibility, and the source did not clarify as to which group the victim was formally part of.",7
CON1348288,2018 March,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),Police Forces of Afghanistan (2004-),7,37,Southern Asia,Afghanistan,Kunar,Khas Kunar,0,Khas Kunar,34.6479,70.8975,2,Associated Press International; BBC Monitoring; Afghan Islamic Press news agency,National-International,"On March 28th, at least 2 people including an unarmed district police chief were killed, and 4 other civilians injured, when unidentified militants opened fire during a soldier's funeral ceremony in the Budyali area of Khas Kunar district, Nangarhar province.",2
CON1348133,2018 March,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),Prisoners (Afghanistan),7,27,Southern Asia,Afghanistan,Herat,Shindand,0,Shindand,33.3029,62.1474,2,Bakhtar News Agency,National,"On March 29th, 1 civilian was killed by Taliban militants after they abducted 5 people in Shindand district of Herat province.",1
CON1347981,2018 March,9,Violence against civilians,Islamic State (Afghanistan),0,Civilians (Afghanistan),Government of Afghanistan (2004-),7,27,Southern Asia,Afghanistan,Kunar,Wata Pur,0,Wata Pur,34.9109,71.1274,2,BBC Monitoring; Noor TV; SITE Intelligence Group Enterprise,Other-Subnational,"On March 30th, a member of the Kunar Provincial Council and a religious scholar were killed by an Islamic State suicide bomber in Wata Pur district of Kunar province.",3
CON1347622,2018 April,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),Government of Afghanistan (2004-),7,37,Southern Asia,Afghanistan,Faryab,Dawlat Abad,0,Dawlat Abad,36.4326,64.9207,2,Bakhtar News Agency,National,"On April 1st, district governor Syeed Daud was shot dead by unidentified armed men in Dawlat Abad district of Faryab.",1
CON1258084,2018 April,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),Government of Afghanistan (2004-),7,37,Southern Asia,Afghanistan,Herat,Shindand,0,Shindand,33.3029,62.1474,2,BBC Monitoring; Negah TV,Subnational,"As reported on April 7th, unidentified militants killed a local government official in Shindand district of Herat province.",1
CON1578683,2018 April,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),Former Police Forces of Afghanistan (2004-),7,27,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Negah TV,Subnational,"On April 10th, a fomer police officer was kidnapped from Kabul by Taliban militants. He was released on April 20th in Warduk province.",0
CON1258179,2018 April,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),Government of Afghanistan (2004-),7,37,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Karz,31.5717,65.7294,1,Pajhwok Afghan News English,National,"On April 14th, the education head for Dand district was killed by unidentified militants in the Karz area of Kandahar province.",1
CON1578632,2018 April,9,Violence against civilians,Islamic State (Afghanistan),0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Jowzjan,Darzab,0,Darzab,35.9774,65.3783,2,Khaama Press,Subnational,"As reported on April 17th, Islamic State militants beheaded a 12yo boy in Darzab district of Jowzjan on the charge of aiding security forces.",1
CON1578633,2018 April,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),0,7,37,Southern Asia,Afghanistan,Ghor,Chaghcharan,0,Chaghcharan,34.5195,65.2509,2,Pajhwok Afghan News English,National,"On April 17th, 6 civilian passengers were killed and 2 kidnapped when their vehicle was attacked by unidentified militants on the Ghor-Herat highway in the Brak Khana area of Chaghcharan district, Ghor province.",6
CON1578659,2018 April,9,Violence against civilians,Islamic State (Afghanistan),0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Urozgan,Chora,0,Chora,33.0517,66.7421,2,BBC Monitoring; Afghan Islamic Press news agency,National,"Reported on Apr.18, ""a few days ago"" Islamic State militants kidnapped 3 women from the Khush Khadir area of Chora district, Urozgan.",0
CON1598425,2018 April,9,Violence against civilians,Islamic State (Afghanistan),0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Nangarhar,Chaparhar,0,Chaparhar,34.2774,70.3618,2,Khaama Press,Subnational,"On April 22nd, 3 civilians were executed by suspected Islamic State militants in Chaparhar district of Nangarhar on the charge of working with government forces.",3
CON1598426,2018 April,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Herat,Chishti Sharif,0,Chishti Sharif,34.3375,63.7397,2,Pajhwok Afghan News English,National,"On April 22nd, Taliban militants kidnapped 4 civilians from their vehicle in the Dara-i-Takht area of Chishti Sharif district, Herat.",0
CON1598430,2018 April,9,Violence against civilians,Islamic State (Afghanistan),0,Civilians (Afghanistan),Shiite Muslim Group (Afghanistan),7,27,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,Agence France Presse; Pajhwok Afghan News English,National-International,"On April 22nd, at least 69 people were killed, and 120 injured, when an Islamic State suicide bomber detonated outside a voter registration centre in a predominantly Shiite neighbourhood of Kabul.",69
